"indicador";"País destino";"País origen";"Años";"País";"valor";"notas";"fuente";""
"Comercio intrarregional total de bienes";"México";"Barbados";"2012";"n/a";"2.2";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Paraguay";"Barbados";"2012";"n/a";"0.1";"";"[765]"
"Comercio intrarregional total de bienes";"Perú";"Barbados";"2012";"n/a";"0.2";"";"[765]"
"Comercio intrarregional total de bienes";"Uruguay";"Barbados";"2012";"n/a";"0.6";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Venezuela (República Bolivariana de)";"Barbados";"2012";"n/a";"0.3";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Asociación Latinoamericana de Integración (ALADI)";"Barbados";"2012";"n/a";"6.1";"";"[765]"
"Comercio intrarregional total de bienes";"Costa Rica";"Barbados";"2012";"n/a";"0.1";"";"[765]"
"Comercio intrarregional total de bienes";"El Salvador";"Barbados";"2012";"n/a";"0.1";"";"[765]"
"Comercio intrarregional total de bienes";"Guatemala";"Barbados";"2012";"n/a";"0.1";"";"[765]"
"Comercio intrarregional total de bienes";"Honduras";"Barbados";"2012";"n/a";"0.4";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Nicaragua";"Barbados";"2012";"n/a";"0.6";"";"[765]"
"Comercio intrarregional total de bienes";"Mercado Común Centroamericano (MCCA)";"Barbados";"2012";"n/a";"1.3";"";"[765]"
"Comercio intrarregional total de bienes";"Guyana";"Barbados";"2012";"n/a";"15.7";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Jamaica";"Barbados";"2012";"n/a";"24";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Trinidad y Tabago";"Barbados";"2012";"n/a";"72.7";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Bahamas";"Barbados";"2012";"n/a";"6.6";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Belice";"Barbados";"2012";"n/a";"1.6";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Haití";"Barbados";"2012";"n/a";"0.6";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Panamá";"Barbados";"2012";"n/a";"1.3";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"República Dominicana";"Barbados";"2012";"n/a";"2";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Suriname";"Barbados";"2012";"n/a";"3.6";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"América Latina y el Caribe";"Barbados";"2012";"n/a";"135.5";"";"[765]"
"Comercio intrarregional total de bienes";"Mundo";"Barbados";"2012";"n/a";"836.1";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Brasil";"Guyana";"2012";"n/a";"1.4";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Chile";"Guyana";"2012";"n/a";"0.1";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Colombia";"Guyana";"2012";"n/a";"1.4";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Cuba";"Guyana";"2012";"n/a";"0.1";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Ecuador";"Guyana";"2012";"n/a";"1.4";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"México";"Guyana";"2012";"n/a";"8.3";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Paraguay";"Guyana";"2012";"n/a";"0.2";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Perú";"Guyana";"2012";"n/a";"0.6";"";"[765]"
"Comercio intrarregional total de bienes";"Uruguay";"Guyana";"2012";"n/a";"0.1";"";"[765]"
"Comercio intrarregional total de bienes";"Venezuela (República Bolivariana de)";"Guyana";"2012";"n/a";"145.8";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Asociación Latinoamericana de Integración (ALADI)";"Guyana";"2012";"n/a";"159.4";"";"[765]"
"Comercio intrarregional total de bienes";"Costa Rica";"Guyana";"2012";"n/a";"0.2";"";"[765]"
"Comercio intrarregional total de bienes";"Mercado Común Centroamericano (MCCA)";"Guyana";"2012";"n/a";"0.2";"";"[765]"
"Comercio intrarregional total de bienes";"Barbados";"Guyana";"2012";"n/a";"16.7";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Jamaica";"Guyana";"2012";"n/a";"46.7";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Trinidad y Tabago";"Guyana";"2012";"n/a";"57.8";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Bahamas";"Guyana";"2012";"n/a";"0.4";"";"[765]"
"Comercio intrarregional total de bienes";"Belice";"Guyana";"2012";"n/a";"0.5";"";"[765]"
"Comercio intrarregional total de bienes";"Haití";"Guyana";"2012";"n/a";"0.3";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Panamá";"Guyana";"2012";"n/a";"2.4";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"República Dominicana";"Guyana";"2012";"n/a";"3.7";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Suriname";"Guyana";"2012";"n/a";"30.2";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"América Latina y el Caribe";"Guyana";"2012";"n/a";"318.3";"";"[765]"
"Comercio intrarregional total de bienes";"Mundo";"Guyana";"2012";"n/a";"826.3";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Brasil";"Jamaica";"2012";"n/a";"9.5";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Chile";"Jamaica";"2012";"n/a";"0.7";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Colombia";"Jamaica";"2012";"n/a";"1.1";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Cuba";"Jamaica";"2012";"n/a";"6.7";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Ecuador";"Jamaica";"2012";"n/a";"0.1";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"México";"Jamaica";"2012";"n/a";"3.4";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Perú";"Jamaica";"2012";"n/a";"2";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Venezuela (República Bolivariana de)";"Jamaica";"2012";"n/a";"1.8";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Asociación Latinoamericana de Integración (ALADI)";"Jamaica";"2012";"n/a";"25.3";"";"[765]"
"Comercio intrarregional total de bienes";"Costa Rica";"Jamaica";"2012";"n/a";"0.3";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"El Salvador";"Jamaica";"2012";"n/a";"0.1";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Guatemala";"Jamaica";"2012";"n/a";"0.3";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Honduras";"Jamaica";"2012";"n/a";"0.4";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Nicaragua";"Jamaica";"2012";"n/a";"0.2";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Mercado Común Centroamericano (MCCA)";"Jamaica";"2012";"n/a";"1.3";"";"[765]"
"Comercio intrarregional total de bienes";"Barbados";"Jamaica";"2012";"n/a";"25.3";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Guyana";"Jamaica";"2012";"n/a";"11.3";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Trinidad y Tabago";"Jamaica";"2012";"n/a";"22.5";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Bahamas";"Jamaica";"2012";"n/a";"22.7";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Belice";"Jamaica";"2012";"n/a";"3.5";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Haití";"Jamaica";"2012";"n/a";"2";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Panamá";"Jamaica";"2012";"n/a";"1.6";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"República Dominicana";"Jamaica";"2012";"n/a";"1.4";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Suriname";"Jamaica";"2012";"n/a";"5.5";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"América Latina y el Caribe";"Jamaica";"2012";"n/a";"122.4";"";"[765]"
"Comercio intrarregional total de bienes";"Mundo";"Jamaica";"2012";"n/a";"1753.9";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Argentina";"Trinidad y Tabago";"2012";"n/a";"1905.2";"";"[765]"
"Comercio intrarregional total de bienes";"Bolivia (Estado Plurinacional de)";"Trinidad y Tabago";"2012";"n/a";"0.8";"";"[765]"
"Comercio intrarregional total de bienes";"Brasil";"Trinidad y Tabago";"2012";"n/a";"690.5";"";"[765]"
"Comercio intrarregional total de bienes";"Chile";"Trinidad y Tabago";"2012";"n/a";"1449.6";"";"[765]"
"Comercio intrarregional total de bienes";"Colombia";"Trinidad y Tabago";"2012";"n/a";"504.7";"";"[765]"
"Comercio intrarregional total de bienes";"Ecuador";"Trinidad y Tabago";"2012";"n/a";"28";"";"[765]"
"Comercio intrarregional total de bienes";"México";"Trinidad y Tabago";"2012";"n/a";"178.7";"";"[765]"
"Comercio intrarregional total de bienes";"Paraguay";"Trinidad y Tabago";"2012";"n/a";"0.2";"";"[765]"
"Comercio intrarregional total de bienes";"Perú";"Trinidad y Tabago";"2012";"n/a";"84.4";"";"[765]"
"Comercio intrarregional total de bienes";"Uruguay";"Trinidad y Tabago";"2012";"n/a";"1.2";"";"[765]"
"Comercio intrarregional total de bienes";"Asociación Latinoamericana de Integración (ALADI)";"Trinidad y Tabago";"2012";"n/a";"4843.3";"";"[765]"
"Comercio intrarregional total de bienes";"Costa Rica";"Trinidad y Tabago";"2012";"n/a";"72.6";"";"[765]"
"Comercio intrarregional total de bienes";"El Salvador";"Trinidad y Tabago";"2012";"n/a";"28";"";"[765]"
"Comercio intrarregional total de bienes";"Guatemala";"Trinidad y Tabago";"2012";"n/a";"21.1";"";"[765]"
"Comercio intrarregional total de bienes";"Honduras";"Trinidad y Tabago";"2012";"n/a";"11.7";"";"[765]"
"Comercio intrarregional total de bienes";"Nicaragua";"Trinidad y Tabago";"2012";"n/a";"28.4";"";"[765]"
"Comercio intrarregional total de bienes";"Mercado Común Centroamericano (MCCA)";"Trinidad y Tabago";"2012";"n/a";"161.8";"";"[765]"
"Comercio intrarregional total de bienes";"Barbados";"Trinidad y Tabago";"2012";"n/a";"510.9";"";"[765]"
"Comercio intrarregional total de bienes";"Guyana";"Trinidad y Tabago";"2012";"n/a";"279.7";"";"[765]"
"Comercio intrarregional total de bienes";"Jamaica";"Trinidad y Tabago";"2012";"n/a";"699";"";"[765]"
"Comercio intrarregional total de bienes";"Bahamas";"Trinidad y Tabago";"2012";"n/a";"142.8";"";"[765]"
"Comercio intrarregional total de bienes";"Belice";"Trinidad y Tabago";"2012";"n/a";"16.4";"";"[765]"
"Comercio intrarregional total de bienes";"Panamá";"Trinidad y Tabago";"2012";"n/a";"14.2";"";"[765]"
"Comercio intrarregional total de bienes";"República Dominicana";"Trinidad y Tabago";"2012";"n/a";"1165.8";"";"[765]"
"Comercio intrarregional total de bienes";"América Latina y el Caribe";"Trinidad y Tabago";"2012";"n/a";"7833.9";"";"[765]"
"Comercio intrarregional total de bienes";"Mundo";"Trinidad y Tabago";"2012";"n/a";"19793.2";"";"[765]"
"Comercio intrarregional total de bienes";"Argentina";"Bahamas";"2012";"n/a";"6.5";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Bolivia (Estado Plurinacional de)";"Bahamas";"2012";"n/a";"1";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Brasil";"Bahamas";"2012";"n/a";"6.8";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Chile";"Bahamas";"2012";"n/a";"1.4";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Colombia";"Bahamas";"2012";"n/a";"1.4";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Ecuador";"Bahamas";"2012";"n/a";"0.4";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"México";"Bahamas";"2012";"n/a";"1.2";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Paraguay";"Bahamas";"2012";"n/a";"3";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Perú";"Bahamas";"2012";"n/a";"0.6";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Uruguay";"Bahamas";"2012";"n/a";"4.2";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Asociación Latinoamericana de Integración (ALADI)";"Bahamas";"2012";"n/a";"26.5";"";"[765]"
"Comercio intrarregional total de bienes";"Costa Rica";"Bahamas";"2012";"n/a";"2";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"El Salvador";"Bahamas";"2012";"n/a";"0.4";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Guatemala";"Bahamas";"2012";"n/a";"0.4";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Honduras";"Bahamas";"2012";"n/a";"0.8";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Mercado Común Centroamericano (MCCA)";"Bahamas";"2012";"n/a";"3.6";"";"[765]"
"Comercio intrarregional total de bienes";"Barbados";"Bahamas";"2012";"n/a";"0.2";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Guyana";"Bahamas";"2012";"n/a";"0.3";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Jamaica";"Bahamas";"2012";"n/a";"1.5";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Trinidad y Tabago";"Bahamas";"2012";"n/a";"0.2";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Haití";"Bahamas";"2012";"n/a";"0.4";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Panamá";"Bahamas";"2012";"n/a";"15.8";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"República Dominicana";"Bahamas";"2012";"n/a";"359.2";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"América Latina y el Caribe";"Bahamas";"2012";"n/a";"407.7";"";"[765]"
"Comercio intrarregional total de bienes";"Mundo";"Bahamas";"2012";"n/a";"1319.9";"[6875]";"[765]"
"Comercio intrarregional total de bienes";"Brasil";"Belice";"2012";"n/a";"0.7";"";"[765]"
"Comercio intrarregional total de bienes";"Chile";"Belice";"2012";"n/a";"0.6";"";"[765]"
"Comercio intrarregional total de bienes";"Ecuador";"Belice";"2012";"n/a";"0.1";"";"[765]"
"Comercio intrarregional total de bienes";"México";"Belice";"2012";"n/a";"4.5";"";"[765]"
"Comercio intrarregional total de bienes";"Uruguay";"Belice";"2012";"n/a";"0.3";"";"[765]"
"Comercio intrarregional total de bienes";"Asociación Latinoamericana de Integración (ALADI)";"Belice";"2012";"n/a";"6.2";"";"[765]"
"Comercio intrarregional total de bienes";"Costa Rica";"Belice";"2012";"n/a";"1.9";"";"[765]"
"Comercio intrarregional total de bienes";"El Salvador";"Belice";"2012";"n/a";"0.3";"";"[765]"
"Comercio intrarregional total de bienes";"Guatemala";"Belice";"2012";"n/a";"2.6";"";"[765]"
"Comercio intrarregional total de bienes";"Honduras";"Belice";"2012";"n/a";"0.1";"";"[765]"
"Comercio intrarregional total de bienes";"Mercado Común Centroamericano (MCCA)";"Belice";"2012";"n/a";"4.9";"";"[765]"
"Comercio intrarregional total de bienes";"Barbados";"Belice";"2012";"n/a";"1.6";"";"[765]"
"Comercio intrarregional total de bienes";"Guyana";"Belice";"2012";"n/a";"3.1";"";"[765]"
"Comercio intrarregional total de bienes";"Jamaica";"Belice";"2012";"n/a";"13.4";"";"[765]"
"Comercio intrarregional total de bienes";"Trinidad y Tabago";"Belice";"2012";"n/a";"16.2";"";"[765]"
"Comercio intrarregional total de bienes";"Bahamas";"Belice";"2012";"n/a";"0.1";"";"[765]"
"Comercio intrarregional total de bienes";"Panamá";"Belice";"2012";"n/a";"1.1";"";"[765]"
"Comercio intrarregional total de bienes";"República Dominicana";"Belice";"2012";"n/a";"4.4";"";"[765]"
"Comercio intrarregional total de bienes";"Suriname";"Belice";"2012";"n/a";"0.1";"";"[765]"
"Comercio intrarregional total de bienes";"América Latina y el Caribe";"Belice";"2012";"n/a";"51.1";"";"[765]"
"Comercio intrarregional total de bienes";"Mundo";"Belice";"2012";"n/a";"340.4";"";"[765]"
"Comercio intrarregional total de bienes";"Argentina";"Haití";"2012";"n/a";"0.1";"";"[765]"
"Comercio intrarregional total de bienes";"Brasil";"Haití";"2012";"n/a";"0.7";"";"[765]"
"Comercio intrarregional total de bienes";"Chile";"Haití";"2012";"n/a";"0.2";"";"[765]"
"Comercio intrarregional total de bienes";"Colombia";"Haití";"2012";"n/a";"0.1";"";"[765]"
"Comercio intrarregional total de bienes";"México";"Haití";"2012";"n/a";"17";"";"[765]"
"Comercio intrarregional total de bienes";"Perú";"Haití";"2012";"n/a";"0.1";"";"[765]"
"Comercio intrarregional total de bienes";"Asociación Latinoamericana de Integración (ALADI)";"Haití";"2012";"n/a";"18.2";"";"[765]"
"Comercio intrarregional total de bienes";"Costa Rica";"Haití";"2012";"n/a";"1.7";"";"[765]"
"Comercio intrarregional total de bienes";"El Salvador";"Haití";"2012";"n/a";"0.1";"";"[765]"
"Comercio intrarregional total de bienes";"Mercado Común Centroamericano (MCCA)";"Haití";"2012";"n/a";"1.8";"";"[765]"
"Comercio intrarregional total de bienes";"Barbados";"Haití";"2012";"n/a";"0.1";"";"[765]"
"Comercio intrarregional total de bienes";"Guyana";"Haití";"2012";"n/a";"0.1";"";"[765]"
"Comercio intrarregional total de bienes";"Bahamas";"Haití";"2012";"n/a";"0.7";"";"[765]"
"Comercio intrarregional total de bienes";"República Dominicana";"Haití";"2012";"n/a";"0.9";"";"[765]"
"Comercio intrarregional total de bienes";"América Latina y el Caribe";"Haití";"2012";"n/a";"21.8";"";"[765]"
"Comercio intrarregional total de bienes";"Mundo";"Haití";"2012";"n/a";"956.1";"";"[765]"
"Comercio intrarregional total de bienes";"Argentina";"Panamá";"2012";"n/a";"0.1";"";"[765]"
"Comercio intrarregional total de bienes";"Bolivia (Estado Plurinacional de)";"Panamá";"2012";"n/a";"2.4";"";"[765]"
"Comercio intrarregional total de bienes";"Brasil";"Panamá";"2012";"n/a";"0.1";"";"[765]"
"Comercio intrarregional total de bienes";"Chile";"Panamá";"2012";"n/a";"7.3";"";"[765]"
"Comercio intrarregional total de bienes";"Colombia";"Panamá";"2012";"n/a";"8.4";"";"[765]"
"Comercio intrarregional total de bienes";"Cuba";"Panamá";"2012";"n/a";"2.9";"";"[765]"
"Comercio intrarregional total de bienes";"Ecuador";"Panamá";"2012";"n/a";"5";"";"[765]"
"Comercio intrarregional total de bienes";"México";"Panamá";"2012";"n/a";"5.1";"";"[765]"
"Comercio intrarregional total de bienes";"Paraguay";"Panamá";"2012";"n/a";"8.2";"";"[765]"
"Comercio intrarregional total de bienes";"Perú";"Panamá";"2012";"n/a";"4";"";"[765]"
"Comercio intrarregional total de bienes";"Uruguay";"Panamá";"2012";"n/a";"0.1";"";"[765]"
"Comercio intrarregional total de bienes";"Venezuela (República Bolivariana de)";"Panamá";"2012";"n/a";"4.9";"";"[765]"
"Comercio intrarregional total de bienes";"Asociación Latinoamericana de Integración (ALADI)";"Panamá";"2012";"n/a";"48.5";"";"[765]"
"Comercio intrarregional total de bienes";"Costa Rica";"Panamá";"2012";"n/a";"54.3";"";"[765]"
"Comercio intrarregional total de bienes";"El Salvador";"Panamá";"2012";"n/a";"10.7";"";"[765]"
"Comercio intrarregional total de bienes";"Guatemala";"Panamá";"2012";"n/a";"6.7";"";"[765]"
"Comercio intrarregional total de bienes";"Honduras";"Panamá";"2012";"n/a";"13";"";"[765]"
"Comercio intrarregional total de bienes";"Nicaragua";"Panamá";"2012";"n/a";"14.1";"";"[765]"
"Comercio intrarregional total de bienes";"Mercado Común Centroamericano (MCCA)";"Panamá";"2012";"n/a";"98.8";"";"[765]"
"Comercio intrarregional total de bienes";"Barbados";"Panamá";"2012";"n/a";"0.1";"";"[765]"
"Comercio intrarregional total de bienes";"Guyana";"Panamá";"2012";"n/a";"15.5";"";"[765]"
"Comercio intrarregional total de bienes";"Jamaica";"Panamá";"2012";"n/a";"3.4";"";"[765]"
"Comercio intrarregional total de bienes";"Trinidad y Tabago";"Panamá";"2012";"n/a";"4.5";"";"[765]"
"Comercio intrarregional total de bienes";"Bahamas";"Panamá";"2012";"n/a";"1.2";"";"[765]"
"Comercio intrarregional total de bienes";"Belice";"Panamá";"2012";"n/a";"0.1";"";"[765]"
"Comercio intrarregional total de bienes";"República Dominicana";"Panamá";"2012";"n/a";"5.6";"";"[765]"
"Comercio intrarregional total de bienes";"Suriname";"Panamá";"2012";"n/a";"9.5";"";"[765]"
"Comercio intrarregional total de bienes";"América Latina y el Caribe";"Panamá";"2012";"n/a";"187.2";"";"[765]"
"Comercio intrarregional total de bienes";"Mundo";"Panamá";"2012";"n/a";"696.1";"";"[765]"
"Comercio intrarregional total de bienes";"Argentina";"República Dominicana";"2012";"n/a";"26.9";"";"[765]"
"Comercio intrarregional total de bienes";"Bolivia (Estado Plurinacional de)";"República Dominicana";"2012";"n/a";"0.5";"";"[765]"
"Comercio intrarregional total de bienes";"Brasil";"República Dominicana";"2012";"n/a";"7.4";"";"[765]"
"Comercio intrarregional total de bienes";"Chile";"República Dominicana";"2012";"n/a";"10.6";"";"[765]"
"Comercio intrarregional total de bienes";"Colombia";"República Dominicana";"2012";"n/a";"25.3";"";"[765]"
"Comercio intrarregional total de bienes";"Cuba";"República Dominicana";"2012";"n/a";"30.1";"";"[765]"
"Comercio intrarregional total de bienes";"Ecuador";"República Dominicana";"2012";"n/a";"8.5";"";"[765]"
"Comercio intrarregional total de bienes";"México";"República Dominicana";"2012";"n/a";"34.2";"";"[765]"
"Comercio intrarregional total de bienes";"Paraguay";"República Dominicana";"2012";"n/a";"0.2";"";"[765]"
"Comercio intrarregional total de bienes";"Perú";"República Dominicana";"2012";"n/a";"68";"";"[765]"
"Comercio intrarregional total de bienes";"Uruguay";"República Dominicana";"2012";"n/a";"1.3";"";"[765]"
"Comercio intrarregional total de bienes";"Venezuela (República Bolivariana de)";"República Dominicana";"2012";"n/a";"37.6";"";"[765]"
"Comercio intrarregional total de bienes";"Asociación Latinoamericana de Integración (ALADI)";"República Dominicana";"2012";"n/a";"250.6";"";"[765]"
"Comercio intrarregional total de bienes";"Costa Rica";"República Dominicana";"2012";"n/a";"27.3";"";"[765]"
"Comercio intrarregional total de bienes";"El Salvador";"República Dominicana";"2012";"n/a";"4.9";"";"[765]"
"Comercio intrarregional total de bienes";"Guatemala";"República Dominicana";"2012";"n/a";"130";"";"[765]"
"Comercio intrarregional total de bienes";"Honduras";"República Dominicana";"2012";"n/a";"108.2";"";"[765]"
"Comercio intrarregional total de bienes";"Nicaragua";"República Dominicana";"2012";"n/a";"12.1";"";"[765]"
"Comercio intrarregional total de bienes";"Mercado Común Centroamericano (MCCA)";"República Dominicana";"2012";"n/a";"282.5";"";"[765]"
"Comercio intrarregional total de bienes";"Barbados";"República Dominicana";"2012";"n/a";"11.8";"";"[765]"
"Comercio intrarregional total de bienes";"Guyana";"República Dominicana";"2012";"n/a";"9.3";"";"[765]"
"Comercio intrarregional total de bienes";"Jamaica";"República Dominicana";"2012";"n/a";"43.5";"";"[765]"
"Comercio intrarregional total de bienes";"Trinidad y Tabago";"República Dominicana";"2012";"n/a";"47.5";"";"[765]"
"Comercio intrarregional total de bienes";"Bahamas";"República Dominicana";"2012";"n/a";"4.7";"";"[765]"
"Comercio intrarregional total de bienes";"Belice";"República Dominicana";"2012";"n/a";"1.8";"";"[765]"
"Comercio intrarregional total de bienes";"Haití";"República Dominicana";"2012";"n/a";"986.9";"";"[765]"
"Comercio intrarregional total de bienes";"Panamá";"República Dominicana";"2012";"n/a";"45";"";"[765]"
"Comercio intrarregional total de bienes";"Suriname";"República Dominicana";"2012";"n/a";"16.3";"";"[765]"
"Comercio intrarregional total de bienes";"América Latina y el Caribe";"República Dominicana";"2012";"n/a";"1699.9";"";"[765]"
"Comercio intrarregional total de bienes";"Mundo";"República Dominicana";"2012";"n/a";"6729.3";"";"[765]"
"Comercio intrarregional total de bienes";"Argentina";"Suriname";"2012";"n/a";"5.6";"";"[765]"
"Comercio intrarregional total de bienes";"Brasil";"Suriname";"2012";"n/a";"1";"";"[765]"
"Comercio intrarregional total de bienes";"Colombia";"Suriname";"2012";"n/a";"1.3";"";"[765]"
"Comercio intrarregional total de bienes";"México";"Suriname";"2012";"n/a";"0.1";"";"[765]"
"Comercio intrarregional total de bienes";"Perú";"Suriname";"2012";"n/a";"0.1";"";"[765]"
"Comercio intrarregional total de bienes";"Asociación Latinoamericana de Integración (ALADI)";"Suriname";"2012";"n/a";"8.1";"";"[765]"
"Comercio intrarregional total de bienes";"Barbados";"Suriname";"2012";"n/a";"109.8";"";"[765]"
"Comercio intrarregional total de bienes";"Guyana";"Suriname";"2012";"n/a";"38.4";"";"[765]"
"Comercio intrarregional total de bienes";"Jamaica";"Suriname";"2012";"n/a";"46";"";"[765]"
"Comercio intrarregional total de bienes";"Panamá";"Suriname";"2012";"n/a";"0.7";"";"[765]"
"Comercio intrarregional total de bienes";"América Latina y el Caribe";"Suriname";"2012";"n/a";"203";"";"[765]"
"Comercio intrarregional total de bienes";"Mundo";"Suriname";"2012";"n/a";"883.6";"";"[765]"
"Comercio intrarregional total de bienes";"Argentina";"América Latina y el Caribe";"2012";"n/a";"26803.9";"[6906]";"[765]"
"Comercio intrarregional total de bienes";"Bolivia (Estado Plurinacional de)";"América Latina y el Caribe";"2012";"n/a";"5430.6";"[6906]";"[765]"
"Comercio intrarregional total de bienes";"Brasil";"América Latina y el Caribe";"2012";"n/a";"39351";"[6906]";"[765]"
"Comercio intrarregional total de bienes";"Chile";"América Latina y el Caribe";"2012";"n/a";"20638.8";"[6906]";"[765]"
"Comercio intrarregional total de bienes";"Colombia";"América Latina y el Caribe";"2012";"n/a";"15133.3";"[6906]";"[765]"
"Comercio intrarregional total de bienes";"Cuba";"América Latina y el Caribe";"2012";"n/a";"1297.3";"[6906]";"[765]"
"Comercio intrarregional total de bienes";"Ecuador";"América Latina y el Caribe";"2012";"n/a";"6175.3";"[6906]";"[765]"
"Comercio intrarregional total de bienes";"México";"América Latina y el Caribe";"2012";"n/a";"9870.4";"[6906]";"[765]"
"Comercio intrarregional total de bienes";"Paraguay";"América Latina y el Caribe";"2012";"n/a";"4933.4";"[6906]";"[765]"
"Comercio intrarregional total de bienes";"Perú";"América Latina y el Caribe";"2012";"n/a";"12667.1";"[6906]";"[765]"
"Comercio intrarregional total de bienes";"Uruguay";"América Latina y el Caribe";"2012";"n/a";"5663.7";"[6906]";"[765]"
"Comercio intrarregional total de bienes";"Venezuela (República Bolivariana de)";"América Latina y el Caribe";"2012";"n/a";"16500.2";"[6906]";"[765]"
"Comercio intrarregional total de bienes";"Asociación Latinoamericana de Integración (ALADI)";"América Latina y el Caribe";"2012";"n/a";"164465";"[6906]";"[765]"
"Comercio intrarregional total de bienes";"Costa Rica";"América Latina y el Caribe";"2012";"n/a";"3244.6";"[6906]";"[765]"
"Comercio intrarregional total de bienes";"El Salvador";"América Latina y el Caribe";"2012";"n/a";"3231.8";"[6906]";"[765]"
"Comercio intrarregional total de bienes";"Guatemala";"América Latina y el Caribe";"2012";"n/a";"4662.3";"[6906]";"[765]"
"Comercio intrarregional total de bienes";"Honduras";"América Latina y el Caribe";"2012";"n/a";"3274.1";"[6906]";"[765]"
"Comercio intrarregional total de bienes";"Nicaragua";"América Latina y el Caribe";"2012";"n/a";"3220.6";"[6906]";"[765]"
"Comercio intrarregional total de bienes";"Mercado Común Centroamericano (MCCA)";"América Latina y el Caribe";"2012";"n/a";"17633.4";"[6906]";"[765]"
"Comercio intrarregional total de bienes";"Barbados";"América Latina y el Caribe";"2012";"n/a";"747.4";"[6906]";"[765]"
