"indicador";"Países";"Componente";"Tipo de combustible";"Años";"Información sobre la estructura de precios";"Datos sobre recaudacion";"valor";"notas";"fuente";""
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"DIESEL OIL";"2001";"n/a";"n/a";"0.073";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"DIESEL OIL";"2002";"n/a";"n/a";"0.07105834";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"DIESEL OIL";"2003";"n/a";"n/a";"0.06885692";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"DIESEL OIL";"2004";"n/a";"n/a";"0.0845803";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"DIESEL OIL";"2005";"n/a";"n/a";"0.10878621";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"DIESEL OIL";"2006";"n/a";"n/a";"0.12155176";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"DIESEL OIL";"2007";"n/a";"n/a";"0.15639002";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"DIESEL OIL";"2008";"n/a";"n/a";"0.18095516";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"DIESEL OIL";"2009";"n/a";"n/a";"0.1627921";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"DIESEL OIL";"2001";"n/a";"n/a";"0.257";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"DIESEL OIL";"2002";"n/a";"n/a";"0.25081821";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"DIESEL OIL";"2003";"n/a";"n/a";"0.25854016";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"DIESEL OIL";"2004";"n/a";"n/a";"0.33122256";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"DIESEL OIL";"2005";"n/a";"n/a";"0.43679541";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"DIESEL OIL";"2006";"n/a";"n/a";"0.50378668";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"DIESEL OIL";"2007";"n/a";"n/a";"0.66658915";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"DIESEL OIL";"2008";"n/a";"n/a";"0.81554893";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"DIESEL OIL";"2009";"n/a";"n/a";"0.7451016";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"DIESEL OIL";"2001";"n/a";"n/a";"0.129";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"DIESEL OIL";"2002";"n/a";"n/a";"0.12630285";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"DIESEL OIL";"2003";"n/a";"n/a";"0.13575491";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"DIESEL OIL";"2004";"n/a";"n/a";"0.17584911";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"DIESEL OIL";"2005";"n/a";"n/a";"0.24611738";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"DIESEL OIL";"2006";"n/a";"n/a";"0.29681308";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"DIESEL OIL";"2007";"n/a";"n/a";"0.40474433";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"DIESEL OIL";"2008";"n/a";"n/a";"0.50114345";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"DIESEL OIL";"2009";"n/a";"n/a";"0.4478477";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"DIESEL OIL";"2001";"n/a";"n/a";"0.056";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"DIESEL OIL";"2002";"n/a";"n/a";"0.05345702";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"DIESEL OIL";"2003";"n/a";"n/a";"0.05392832";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"DIESEL OIL";"2004";"n/a";"n/a";"0.07079316";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"DIESEL OIL";"2005";"n/a";"n/a";"0.08189182";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"DIESEL OIL";"2006";"n/a";"n/a";"0.08542185";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"DIESEL OIL";"2007";"n/a";"n/a";"0.1054548";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"DIESEL OIL";"2008";"n/a";"n/a";"0.13345033";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"DIESEL OIL";"2009";"n/a";"n/a";"0.1344618";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"FUEL OIL";"2001";"n/a";"n/a";"0.012";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"FUEL OIL";"2002";"n/a";"n/a";"0.01888524";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"FUEL OIL";"2003";"n/a";"n/a";"0.0254252";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"FUEL OIL";"2004";"n/a";"n/a";"0.02671476";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"FUEL OIL";"2005";"n/a";"n/a";"0.03445573";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"FUEL OIL";"2006";"n/a";"n/a";"0.04559599";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"FUEL OIL";"2007";"n/a";"n/a";"0.0494733";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"FUEL OIL";"2008";"n/a";"n/a";"0.07517671";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"FUEL OIL";"2009";"n/a";"n/a";"0.0503304";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"FUEL OIL";"2001";"n/a";"n/a";"0.086";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"FUEL OIL";"2002";"n/a";"n/a";"0.13691795";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"FUEL OIL";"2003";"n/a";"n/a";"0.18433273";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"FUEL OIL";"2004";"n/a";"n/a";"0.19368204";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"FUEL OIL";"2005";"n/a";"n/a";"0.24980405";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"FUEL OIL";"2006";"n/a";"n/a";"0.33057094";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"FUEL OIL";"2007";"n/a";"n/a";"0.35868145";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"FUEL OIL";"2008";"n/a";"n/a";"0.54503117";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"FUEL OIL";"2009";"n/a";"n/a";"0.3648951";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"FUEL OIL";"2001";"n/a";"n/a";"0.074";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"FUEL OIL";"2002";"n/a";"n/a";"0.11803272";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"FUEL OIL";"2003";"n/a";"n/a";"0.15890752";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"FUEL OIL";"2004";"n/a";"n/a";"0.16696728";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"FUEL OIL";"2005";"n/a";"n/a";"0.21534831";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"FUEL OIL";"2006";"n/a";"n/a";"0.28497495";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"FUEL OIL";"2007";"n/a";"n/a";"0.30920815";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"FUEL OIL";"2008";"n/a";"n/a";"0.46985446";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"FUEL OIL";"2009";"n/a";"n/a";"0.3145647";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GASOLINA CORRIENTE";"2001";"n/a";"n/a";"0.146";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GASOLINA CORRIENTE";"2002";"n/a";"n/a";"0.13963485";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GASOLINA CORRIENTE";"2003";"n/a";"n/a";"0.1438948";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GASOLINA CORRIENTE";"2004";"n/a";"n/a";"0.18140219";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GASOLINA CORRIENTE";"2005";"n/a";"n/a";"0.23269737";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GASOLINA CORRIENTE";"2006";"n/a";"n/a";"0.22629074";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GASOLINA CORRIENTE";"2007";"n/a";"n/a";"0.27610715";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GASOLINA CORRIENTE";"2008";"n/a";"n/a";"0.31343521";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GASOLINA CORRIENTE";"2009";"n/a";"n/a";"0.2873383";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GASOLINA CORRIENTE";"2001";"n/a";"n/a";"0.371";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GASOLINA CORRIENTE";"2002";"n/a";"n/a";"0.35772348";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GASOLINA CORRIENTE";"2003";"n/a";"n/a";"0.36878542";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GASOLINA CORRIENTE";"2004";"n/a";"n/a";"0.47833262";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GASOLINA CORRIENTE";"2005";"n/a";"n/a";"0.61530099";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GASOLINA CORRIENTE";"2006";"n/a";"n/a";"0.66249583";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GASOLINA CORRIENTE";"2007";"n/a";"n/a";"0.81930511";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GASOLINA CORRIENTE";"2008";"n/a";"n/a";"0.98478123";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GASOLINA CORRIENTE";"2009";"n/a";"n/a";"0.9022604";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GASOLINA CORRIENTE";"2001";"n/a";"n/a";"0.166";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GASOLINA CORRIENTE";"2002";"n/a";"n/a";"0.15788306";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GASOLINA CORRIENTE";"2003";"n/a";"n/a";"0.1627574";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GASOLINA CORRIENTE";"2004";"n/a";"n/a";"0.216186";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GASOLINA CORRIENTE";"2005";"n/a";"n/a";"0.29490361";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GASOLINA CORRIENTE";"2006";"n/a";"n/a";"0.34208618";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GASOLINA CORRIENTE";"2007";"n/a";"n/a";"0.42885235";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GASOLINA CORRIENTE";"2008";"n/a";"n/a";"0.52722299";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GASOLINA CORRIENTE";"2009";"n/a";"n/a";"0.4722947";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"GASOLINA CORRIENTE";"2001";"n/a";"n/a";"0.06";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"GASOLINA CORRIENTE";"2002";"n/a";"n/a";"0.06020557";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"GASOLINA CORRIENTE";"2003";"n/a";"n/a";"0.06213321";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"GASOLINA CORRIENTE";"2004";"n/a";"n/a";"0.08074443";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"GASOLINA CORRIENTE";"2005";"n/a";"n/a";"0.0877";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"GASOLINA CORRIENTE";"2006";"n/a";"n/a";"0.09411891";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"GASOLINA CORRIENTE";"2007";"n/a";"n/a";"0.11434562";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"GASOLINA CORRIENTE";"2008";"n/a";"n/a";"0.14412303";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"GASOLINA CORRIENTE";"2009";"n/a";"n/a";"0.1426274";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GASOLINA PREMIUN";"2001";"n/a";"n/a";"0.178";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GASOLINA PREMIUN";"2002";"n/a";"n/a";"0.16945701";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GASOLINA PREMIUN";"2003";"n/a";"n/a";"0.18121194";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GASOLINA PREMIUN";"2004";"n/a";"n/a";"0.23825479";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GASOLINA PREMIUN";"2005";"n/a";"n/a";"0.3016037";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GASOLINA PREMIUN";"2006";"n/a";"n/a";"0.32767378";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GASOLINA PREMIUN";"2007";"n/a";"n/a";"0.36297678";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GASOLINA PREMIUN";"2008";"n/a";"n/a";"0.42633417";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GASOLINA PREMIUN";"2009";"n/a";"n/a";"0.4020333";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GASOLINA PREMIUN";"2001";"n/a";"n/a";"0.442";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GASOLINA PREMIUN";"2002";"n/a";"n/a";"0.44230092";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GASOLINA PREMIUN";"2003";"n/a";"n/a";"0.49664613";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GASOLINA PREMIUN";"2004";"n/a";"n/a";"0.64946034";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GASOLINA PREMIUN";"2005";"n/a";"n/a";"0.82674285";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GASOLINA PREMIUN";"2006";"n/a";"n/a";"0.90430004";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GASOLINA PREMIUN";"2007";"n/a";"n/a";"1.10055335";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GASOLINA PREMIUN";"2008";"n/a";"n/a";"1.27273663";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GASOLINA PREMIUN";"2009";"n/a";"n/a";"1.1010603";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GASOLINA PREMIUN";"2001";"n/a";"n/a";"0.183";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GASOLINA PREMIUN";"2002";"n/a";"n/a";"0.1897073";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GASOLINA PREMIUN";"2003";"n/a";"n/a";"0.18121194";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GASOLINA PREMIUN";"2004";"n/a";"n/a";"0.23825479";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GASOLINA PREMIUN";"2005";"n/a";"n/a";"0.3016037";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GASOLINA PREMIUN";"2006";"n/a";"n/a";"0.32767378";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GASOLINA PREMIUN";"2007";"n/a";"n/a";"0.36297678";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GASOLINA PREMIUN";"2008";"n/a";"n/a";"0.42633417";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GASOLINA PREMIUN";"2009";"n/a";"n/a";"0.4020333";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"GASOLINA PREMIUN";"2001";"n/a";"n/a";"0.081";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"GASOLINA PREMIUN";"2002";"n/a";"n/a";"0.0831366";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"GASOLINA PREMIUN";"2003";"n/a";"n/a";"0.08234968";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"GASOLINA PREMIUN";"2004";"n/a";"n/a";"0.09831849";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"GASOLINA PREMIUN";"2005";"n/a";"n/a";"0.12236043";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"GASOLINA PREMIUN";"2006";"n/a";"n/a";"0.12171764";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"GASOLINA PREMIUN";"2007";"n/a";"n/a";"0.17910491";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"GASOLINA PREMIUN";"2008";"n/a";"n/a";"0.18118114";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"GASOLINA PREMIUN";"2009";"n/a";"n/a";"0.1926859";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GLP";"2001";"n/a";"n/a";"0";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GLP";"2002";"n/a";"n/a";"0";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GLP";"2003";"n/a";"n/a";"0";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GLP";"2004";"n/a";"n/a";"0";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GLP";"2005";"n/a";"n/a";"0";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GLP";"2006";"n/a";"n/a";"0";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GLP";"2007";"n/a";"n/a";"0";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GLP";"2008";"n/a";"n/a";"0";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"IMPUESTOS";"GLP";"2009";"n/a";"n/a";"0";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GLP";"2001";"n/a";"n/a";"0.284";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GLP";"2002";"n/a";"n/a";"0.3282965";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GLP";"2003";"n/a";"n/a";"0.35302411";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GLP";"2004";"n/a";"n/a";"0.38985748";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GLP";"2005";"n/a";"n/a";"0.45410774";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GLP";"2006";"n/a";"n/a";"0.4989642";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GLP";"2007";"n/a";"n/a";"0.70374503";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GLP";"2008";"n/a";"n/a";"0.8652641";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO FINAL (CONSUMIDOR)";"GLP";"2009";"n/a";"n/a";"0.6879342";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GLP";"2001";"n/a";"n/a";"0.202";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GLP";"2002";"n/a";"n/a";"0.21307234";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GLP";"2003";"n/a";"n/a";"0.22874461";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GLP";"2004";"n/a";"n/a";"0.24999713";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GLP";"2005";"n/a";"n/a";"0.30135579";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GLP";"2006";"n/a";"n/a";"0.33717469";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GLP";"2007";"n/a";"n/a";"0.47739348";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GLP";"2008";"n/a";"n/a";"0.53610277";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"PRECIO REFINERIA";"GLP";"2009";"n/a";"n/a";"0.3680441";"[5322]";"[804]"
"Precio de los combustibles (Comparación en dólares)";"Colombia";"MARGÉN BRUTO";"GLP";"2001";"n/a";"n/a";"0.082";"[5322]";"[804]"
